path,user_prompt,chatGPT_eval
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: storm, damage, hurricane, people, winds, flooding, florida, rainfall, million, state
topic 2: story, stories, novel, published, fiction, comic, magazine, series, comics, book
topic 3: design, car, engine, system, power, use, speed, vehicle, vehicles, high
topic 4: match, raw, wwe, ring, event, triple, smackdown, title, championship, edge
topic 5: french, ships, british, fleet, ship, captain, admiral, naval, squadron, battle
topic 6: king, royal, son, henry, england, died, death, duke, pope, english
topic 7: song, carey, beyoncé, chart, number, album, songs, music, singer, latin
topic 8: temple, wall, built, mosque, king, palace, tomb, metres, monastery, site
topic 9: school, students, education, schools, college, university, student, year, program, campus
topic 10: building, street, buildings, built, new, house, site, park, construction, city",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: king, royal, son, henry, england, died, death, duke, pope, english
topic 2: species, animals, body, like, water, found, animal, known, form, cells
topic 3: ride, coaster, train, roller, park, riders, track, hill, feet, turn
topic 4: century, known, according, found, modern, early, later, time, evidence, tradition
topic 5: match, championship, team, wrestling, tag, event, episode, defeated, title, won
topic 6: play, theatre, musical, production, stage, broadway, music, dance, performed, performances
topic 7: army, battle, emperor, city, byzantine, persian, forces, troops, sent, war
topic 8: battalion, war, australian, following, australia, japanese, training, units, men, time
topic 9: season, home, games, runs, baseball, league, game, hit, team, played
topic 10: aircraft, flight, air, engine, wing, production, design, speed, radar, fuel",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: guns, ships, class, tons, long, gun, turrets, design, war, main
topic 2: air, pressure, weather, surface, wind, water, low, temperature, high, cold
topic 3: race, oxford, cambridge, boat, blues, crew, time, won, lengths, crews
topic 4: bridge, river, built, canal, construction, mill, feet, pier, bridges, water
topic 5: episode, glee, club, rachel, number, song, viewers, performance, songs, kurt
topic 6: art, painting, museum, work, collection, works, artist, paintings, artists, painted
topic 7: story, stories, novel, published, fiction, comic, magazine, series, comics, book
topic 8: party, election, government, minister, parliament, prime, labour, leader, elected, political
topic 9: war, general, commander, military, officer, command, service, served, appointed, chief
topic 10: tropical, storm, cyclone, system, depression, winds, mph, day, season, south",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: music, soundtrack, game, album, tracks, released, original, series, composed, square
topic 2: species, animals, body, like, water, found, animal, known, form, cells
topic 3: bridge, river, built, canal, construction, mill, feet, pier, bridges, water
topic 4: tropical, storm, cyclone, system, depression, winds, mph, day, season, south
topic 5: game, season, innings, era, games, pitched, series, record, inning, phillies
topic 6: species, ants, spiders, prey, bees, insects, workers, males, females, larvae
topic 7: women, gay, children, sex, men, woman, sexual, female, medical, child
topic 8: government, political, military, war, state, president, power, country, support, revolution
topic 9: time, new, years, began, despite, later, number, considered, end, following
topic 10: music, rock, style, new, early, popular, metal, bands, american, like",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: film, role, actor, appeared, played, award, career, year, television, starred
topic 2: air, pressure, weather, surface, wind, water, low, temperature, high, cold
topic 3: character, relationship, paul, storyline, later, susan, mercedes, love, tells, said
topic 4: company, product, sales, sold, new, brand, products, market, store, cards
topic 5: company, million, business, management, billion, financial, companies, year, money, bank
topic 6: episode, season, series, fringe, peter, walter, olivia, viewers, television, scene
topic 7: division, brigade, regiment, german, infantry, attack, men, artillery, troops, day
topic 8: tropical, storm, hurricane, depression, system, september, august, low, cyclone, mph
topic 9: police, prison, trial, murder, case, found, said, crime, court, death
topic 10: song, gaga, west, album, music, hop, hip, track, video, rap",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: episode, glee, club, rachel, number, song, viewers, performance, songs, kurt
topic 2: match, raw, wwe, ring, event, triple, smackdown, title, championship, edge
topic 3: fire, killed, shot, death, later, found, escape, gun, shooting, kill
topic 4: bach, movement, text, movements, music, major, composed, second, work, bass
topic 5: law, court, act, rights, constitution, amendment, case, state, right, public
topic 6: game, games, player, players, released, video, version, gameplay, series, release
topic 7: church, century, chapel, cathedral, north, built, building, parish, south, window
topic 8: species, birds, bird, found, breeding, black, eggs, nest, male, range
topic 9: team, season, game, points, nba, basketball, games, player, year, career
topic 10: song, video, number, single, music, chart, track, album, performed, released",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: british, men, battle, troops, army, general, forces, fort, force, french
topic 2: ship, fleet, guns, ships, war, service, tons, italian, cruiser, torpedo
topic 3: chinese, japanese, china, japan, australia, singapore, australian, dutch, han, government
topic 4: said, like, time, way, people, wrote, good, called, felt, life
topic 5: song, harrison, guitar, album, band, songs, recorded, recording, beatles, music
topic 6: song, carey, beyoncé, chart, number, album, songs, music, singer, latin
topic 7: song, gaga, west, album, music, hop, hip, track, video, rap
topic 8: division, brigade, regiment, german, infantry, attack, men, artillery, troops, day
topic 9: battalion, war, australian, following, australia, japanese, training, units, men, time
topic 10: match, runs, test, innings, australia, england, cricket, team, wickets, scored",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-120/2972,"topic 1: building, street, buildings, built, new, house, site, park, construction, city
topic 2: station, line, trains, railway, train, service, services, london, class, stations
topic 3: music, rock, style, new, early, popular, metal, bands, american, like
topic 4: state, virginia, war, white, kentucky, american, president, united_states, governor, indiana
topic 5: bach, movement, text, movements, music, major, composed, second, work, bass
topic 6: species, birds, bird, found, breeding, black, eggs, nest, male, range
topic 7: episode, jack, liz, season, tracy, series, nbc, television, rock, guest
topic 8: family, father, life, years, later, death, time, year, mother, born
topic 9: highway, route, state, road, north, east, south, west, near, street
topic 10: company, product, sales, sold, new, brand, products, market, store, cards",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: guns, ship, ships, inch, class, gun, long, tons, inches, deck
topic 2: battalion, war, australian, following, japanese, training, units, men, time, australia
topic 3: german, hitler, war, aircraft, germany, fighter, flying, pilot, squadron, shot
topic 4: british, men, troops, fort, general, american, battle, washington, militia, forces
topic 5: spanish, latin, mexico, spain, mexican, american, argentina, cuba, puerto_rico, del
topic 6: species, prey, animals, spiders, animal, males, females, insects, female, predators
topic 7: poem, poems, poetry, poet, works, work, published, literary, lines, written
topic 8: tropical, storm, hurricane, depression, system, september, august, low, cyclone, convection
topic 9: art, smith, painting, museum, work, collection, works, paintings, artists, artist
topic 10: said, like, time, people, good, way, day, called, saying, wrote",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: team, football, coach, season, game, teams, stadium, played, players, games
topic 2: boat, submarine, ship, british, war, boats, german, patrol, sank, sunk
topic 3: language, english, word, words, languages, use, form, system, example, names
topic 4: series, released, manga, anime, japanese, story, japan, characters, volume, key
topic 5: australia, australian, miller, victoria, new_zealand, sydney, harvey, new_south_wales, melbourne, queensland
topic 6: food, wine, meat, salt, beer, chicken, cheese, cooking, served, cream
topic 7: land, native, established, region, trade, territory, population, area, people, town
topic 8: school, students, education, schools, college, university, student, year, president, years
topic 9: spanish, latin, mexico, spain, mexican, american, argentina, cuba, puerto_rico, del
topic 10: trial, court, case, evidence, judge, charges, investigation, guilty, jury, prison",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: ride, coaster, train, roller, park, riders, track, hill, feet, trains
topic 2: highway, route, road, state, north, east, south, street, west, near
topic 3: gaga, dance, hair, fashion, wearing, cover, way, cole, dancing, born
topic 4: trial, court, case, evidence, judge, charges, investigation, guilty, jury, prison
topic 5: music, soundtrack, album, game, tracks, released, original, series, composed, square
topic 6: medical, hospital, use, health, treatment, patients, patient, disease, care, cancer
topic 7: city, area, population, county, located, largest, home, district, residents, town
topic 8: line, trains, station, service, train, rail, norway, norwegian, oslo, new
topic 9: game, player, games, nintendo, released, gameplay, video, version, series, graphics
topic 10: horses, horse, breed, dog, breeds, dogs, breeding, white, known, arabian",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: said, like, time, people, good, way, day, called, saying, wrote
topic 2: tour, spears, concert, stage, performance, live, dvd, video, shows, performed
topic 3: squadron, training, war, unit, air, operations, wing, units, aircraft, support
topic 4: species, birds, bird, nest, found, ants, breeding, eggs, black, male
topic 5: american, united_states, new_york, chicago, washington, california, oregon, african, city, illinois
topic 6: aircraft, flight, air, wing, engine, production, design, speed, pilot, fuel
topic 7: party, election, government, minister, parliament, prime, labour, leader, elected, general
topic 8: play, theatre, musical, production, stage, broadway, music, performed, performances, performance
topic 9: character, relationship, storyline, paul, susan, love, mercedes, later, tells, mark
topic 10: church, century, stone, built, wall, north, south, chapel, building, west",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: team, world, gold, won, medal, championships, time, record, meter, silver
topic 2: family, life, years, later, father, death, time, died, born, wife
topic 3: moore, adams, anderson, triangle, edge, curve, angle, patterns, shape, circle
topic 4: tour, spears, concert, stage, performance, live, dvd, video, shows, performed
topic 5: west, hop, hip, song, album, music, rap, track, production, jay-z
topic 6: chinese, japanese, china, japan, singapore, dutch, korean, han, indonesian, indonesia
topic 7: ship, ships, guns, fleet, war, tons, german, service, long, class
topic 8: phase, light, frequency, liquid, power, resistance, circuit, formula, current, high
topic 9: water, power, oil, construction, coal, built, canal, river, site, plant
topic 10: design, computer, code, use, system, data, time, information, machine, software",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: police, murder, said, death, crime, found, gun, killed, later, shooting
topic 2: game, games, player, players, released, development, video, team, playstation, version
topic 3: time, new, despite, end, began, later, years, following, able, considered
topic 4: car, class, engine, cars, design, vehicle, vehicles, speed, locomotives, wheel
topic 5: ship, german, ships, aircraft, war, british, april, destroyers, cruiser, destroyer
topic 6: water, power, oil, construction, coal, built, canal, river, site, plant
topic 7: phase, light, frequency, liquid, power, resistance, circuit, formula, current, high
topic 8: carey, jackson, christmas, song, mariah, album, michael_jackson, version, music, thriller
topic 9: government, political, war, military, state, president, power, support, party, country
topic 10: shark, species, sharks, long, fin, small, fins, large, females, found",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: highway, route, road, state, north, east, south, street, west, near
topic 2: shark, species, sharks, long, fin, small, fins, large, females, found
topic 3: game, player, games, nintendo, released, gameplay, video, version, series, graphics
topic 4: king, england, henry, english, lord, sir, london, earl, edward, royal
topic 5: series, bond, bbc, british, london, television, programme, filming, jones, broadcast
topic 6: water, power, oil, construction, coal, built, canal, river, site, plant
topic 7: division, regiment, brigade, infantry, german, men, troops, attack, artillery, fire
topic 8: massachusetts, boston, governor, colony, england, colonial, colonies, new_england, rhode_island, parsons
topic 9: episode, star, trek, series, enterprise, season, crew, ship, original, episodes
topic 10: west, hop, hip, song, album, music, rap, track, production, jay-z",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: season, home, runs, games, league, baseball, hit, career, played, game
topic 2: episode, series, season, episodes, television, viewers, aired, second, cast, million
topic 3: film, films, release, production, released, million, director, movie, cast, best
topic 4: race, won, racing, year, season, races, track, win, world, roberts
topic 5: team, season, michigan, big, basketball, conference, year, high, career, school
topic 6: language, english, word, words, languages, use, form, system, example, names
topic 7: tropical, storm, hurricane, depression, system, september, august, low, cyclone, convection
topic 8: german, hitler, war, aircraft, germany, fighter, flying, pilot, squadron, shot
topic 9: king, emperor, son, death, died, reign, father, brother, royal, throne
topic 10: british, men, troops, fort, general, american, battle, washington, militia, forces",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: school, students, education, schools, college, university, student, year, president, years
topic 2: police, murder, said, death, crime, found, gun, killed, later, shooting
topic 3: game, series, season, phillies, inning, run, games, home, world, yankees
topic 4: character, relationship, storyline, paul, susan, love, mercedes, later, tells, mark
topic 5: poem, poems, poetry, poet, works, work, published, literary, lines, written
topic 6: division, regiment, brigade, infantry, german, men, troops, attack, artillery, fire
topic 7: match, event, ring, team, championship, michaels, episode, title, angle, triple
topic 8: phase, light, frequency, liquid, power, resistance, circuit, formula, current, high
topic 9: army, battle, forces, city, war, force, troops, men, persian, siege
topic 10: squadron, training, war, unit, air, operations, wing, units, aircraft, support",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-140/2972,"topic 1: park, memorial, war, site, public, monument, statue, sculpture, pier, located
topic 2: hurricane, storm, tropical, winds, september, mph, damage, august, season, day
topic 3: tour, spears, concert, stage, performance, live, dvd, video, shows, performed
topic 4: station, line, railway, london, services, trains, service, train, passenger, opened
topic 5: storm, damage, hurricane, people, winds, flooding, rainfall, million, state, damaged
topic 6: world, human, theory, god, nature, philosophy, life, science, age, moral
topic 7: said, media, public, stated, group, people, press, rights, controversy, political
topic 8: song, number, chart, single, week, music, video, hot, performed, billboard
topic 9: series, bond, bbc, british, london, television, programme, filming, jones, broadcast
topic 10: spanish, latin, mexico, spain, mexican, american, argentina, cuba, puerto_rico, del",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: highway, north, state, road, michigan, east, street, freeway, south, near
topic 2: india, indian, dutch, british, portuguese, pakistan, netherlands, government, state, bombay
topic 3: australia, australian, war, japanese, new_zealand, following, training, sydney, time, world
topic 4: century, known, according, later, time, found, early, text, modern, evidence
topic 5: battalion, regiment, brigade, german, men, division, attack, infantry, 2nd, 1st
topic 6: song, carey, album, love, track, music, single, performed, number, release
topic 7: british, washington, fort, american, men, general, militia, troops, howe, new_york
topic 8: song, west, hip, hop, usher, album, track, video, rap, music
topic 9: police, prison, murder, death, found, trial, killed, said, later, crime
topic 10: castle, century, built, castles, tower, bailey, walls, wall, england, south",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: christmas, bach, movement, movements, music, text, major, second, composed, time
topic 2: temple, century, tomb, monastery, known, king, ancient, dynasty, palace, stone
topic 3: president, campaign, presidential, bush, election, republican, clinton, kennedy, senator, political
topic 4: game, guitar, hero, halo, games, songs, series, players, mode, playstation
topic 5: food, wine, meat, beer, chicken, salt, cheese, cooking, bacon, served
topic 6: song, west, hip, hop, usher, album, track, video, rap, music
topic 7: johnson, race, won, year, racing, races, roberts, horse, win, second
topic 8: language, english, word, languages, words, use, speech, form, meaning, system
topic 9: aircraft, air, radar, system, service, flight, missiles, missile, raf, systems
topic 10: ship, aircraft, destroyer, april, war, ships, german, convoy, september, later",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: species, cap, fruit, brown, stem, fungus, spores, bodies, found, white
topic 2: language, english, word, languages, words, use, speech, form, meaning, system
topic 3: episode, mulder, scully, series, season, files, television, x-files, agents, man
topic 4: british, german, ship, ships, boat, war, admiral, submarine, sank, torpedo
topic 5: church, christian, god, smith, religious, christ, jesus, religion, faith, catholic
topic 6: game, points, nba, season, team, games, rebounds, player, basketball, assists
topic 7: match, event, impact, joe, team, angle, episode, styles, championship, daniels
topic 8: character, relationship, paul, storyline, susan, mercedes, later, mark, soap, neighbours
topic 9: space, mission, earth, moon, apollo, spacecraft, launch, nasa, crew, flight
topic 10: company, million, business, billion, market, year, companies, financial, bank, management",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: army, battle, men, forces, troops, force, attack, soldiers, war, cavalry
topic 2: war, military, forces, united_states, weapons, operations, navy, training, world, special
topic 3: play, musical, theatre, stage, dance, production, broadway, music, performed, performance
topic 4: police, prison, murder, death, found, trial, killed, said, later, crime
topic 5: episode, star, trek, series, enterprise, season, crew, ship, alien, original
topic 6: car, class, engine, cars, vehicle, vehicles, design, locomotives, wheel, new
topic 7: highway, route, road, state, north, east, south, west, miles, intersection
topic 8: political, new, social, war, movement, world, anti, public, society, american
topic 9: president, campaign, presidential, bush, election, republican, clinton, kennedy, senator, political
topic 10: french, ships, ship, british, fleet, captain, admiral, squadron, battle, naval",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: law, singapore, act, rights, constitution, public, article, right, parliament, court
topic 2: line, trains, tunnel, norway, norwegian, service, rail, oslo, train, new
topic 3: government, military, political, state, president, country, power, minister, support, party
topic 4: character, story, time, like, plot, man, scene, characters, way, find
topic 5: women, gay, men, sex, woman, children, sexual, female, male, work
topic 6: aircraft, air, radar, system, service, flight, missiles, missile, raf, systems
topic 7: fight, taylor, round, robinson, hughes, boxing, fighting, champion, title, decision
topic 8: emperor, byzantine, army, city, son, armenian, constantine, military, imperial, empire
topic 9: persian, greek, alexander, greece, athens, fleet, philip, greeks, battle, city
topic 10: century, known, according, later, time, found, early, text, modern, evidence",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: published, stories, magazine, novel, fiction, story, newspaper, editor, science, issue
topic 2: art, painting, work, artist, hair, artists, created, white, painted, paintings
topic 3: video, million, online, media, new, website, radio, announced, television, twitter
topic 4: mountain, ice, years, summit, volcano, volcanic, lava, activity, area, rock
topic 5: episode, series, season, viewers, million, house, writing, television, scene, directed
topic 6: design, computer, code, system, data, use, cards, software, card, systems
topic 7: game, player, games, players, team, development, released, video, version, gameplay
topic 8: christmas, bach, movement, movements, music, text, major, second, composed, time
topic 9: character, relationship, paul, storyline, susan, mercedes, later, mark, soap, neighbours
topic 10: race, lap, car, team, second, drivers, season, championship, driver, points",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: state, election, governor, elected, senate, term, law, office, republican, served
topic 2: space, mission, earth, moon, apollo, spacecraft, launch, nasa, crew, flight
topic 3: family, father, life, mother, death, years, son, wife, children, home
topic 4: island, islands, sea, bay, coast, lighthouse, south, mainland, north, population
topic 5: war, general, commander, officer, military, command, service, lieutenant, served, chief
topic 6: ride, coaster, train, roller, riders, park, track, hill, feet, opened
topic 7: stadium, held, contest, event, festival, events, host, final, hosted, club
topic 8: species, birds, bird, breeding, found, eggs, male, nest, black, males
topic 9: road, highway, route, north, state, east, lane, intersection, west, south
topic 10: album, song, recorded, songs, recording, band, version, guitar, released, live",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: party, election, government, minister, labour, leader, parliament, prime, elected, vote
topic 2: medical, hospital, health, treatment, care, patients, patient, cancer, disease, body
topic 3: number, use, time, different, high, usually, long, common, include, example
topic 4: land, native, area, town, american, early, trade, region, settlers, established
topic 5: road, construction, traffic, freeway, interchange, route, motorway, project, section, opened
topic 6: film, films, production, director, movie, released, release, scene, script, filming
topic 7: formula, function, space, number, force, units, system, newton, set, defined
topic 8: yard, game, yards, touchdown, alabama, michigan, second, quarter, field, lead
topic 9: line, trains, tunnel, norway, norwegian, service, rail, oslo, train, new
topic 10: island, islands, sea, bay, coast, lighthouse, south, mainland, north, population",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: game, season, innings, era, pitched, record, games, series, inning, phillies
topic 2: museum, memorial, library, war, collection, statue, monument, art, public, sculpture
topic 3: championship, match, team, wrestling, tag, defeated, title, episode, time, wwe
topic 4: game, series, characters, character, games, battle, world, released, player, japan
topic 5: tropical, storm, depression, cyclone, system, hurricane, mph, winds, season, day
topic 6: god, world, human, nature, life, philosophy, self, moral, theory, mind
topic 7: said, government, stated, media, public, people, report, reported, group, rights
topic 8: battalion, regiment, brigade, german, men, division, attack, infantry, 2nd, 1st
topic 9: grant, congress, president, states, lincoln, convention, slavery, war, united_states, hamilton
topic 10: women, gay, men, sex, woman, children, sexual, female, male, work",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-160/2972,"topic 1: championship, match, team, wrestling, tag, defeated, title, episode, time, wwe
topic 2: battalion, regiment, brigade, german, men, division, attack, infantry, 2nd, 1st
topic 3: british, washington, fort, american, men, general, militia, troops, howe, new_york
topic 4: women, gay, men, sex, woman, children, sexual, female, male, work
topic 5: white, black, american, virginia, african, union, indiana, confederate, lee, civil
topic 6: church, century, chapel, cathedral, north, window, south, parish, nave, west
topic 7: bond, moore, series, anderson, film, harry, lucas, james_bond, filming, agent
topic 8: school, students, education, schools, university, college, student, year, program, campus
topic 9: court, law, case, federal, legal, state, judge, justice, trial, united_states
topic 10: king, royal, son, henry, lord, died, duke, prince, queen, death",1
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: island, islands, sea, bay, coast, lighthouse, mainland, point, south, north
topic 2: clark, batman, comic, marvel, character, comics, series, characters, superhero, book
topic 3: species, animals, animal, study, evolution, research, human, change, natural, organisms
topic 4: episode, mulder, scully, series, season, files, television, man, x-files, agents
topic 5: game, yard, yards, touchdown, season, tech, line, pass, quarter, second
topic 6: women, children, woman, men, female, child, sex, male, work, family
topic 7: film, role, actor, played, appeared, starred, award, performance, comedy, year
topic 8: fire, day, time, days, night, found, left, hours, later, feet
topic 9: game, series, games, nintendo, characters, japan, released, character, mario, world
topic 10: prison, award, roberts, awards, van, prisoners, clarke, poker, miss, crazy",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: bbc, british, television, radio, london, broadcast, programme, series, second, britain
topic 2: division, regiment, brigade, german, men, infantry, attack, artillery, troops, day
topic 3: match, runs, cricket, england, wickets, scored, matches, played, series, team
topic 4: magazine, newspaper, published, issue, editor, paper, stories, issues, news, adams
topic 5: president, campaign, presidential, bush, republican, election, clinton, political, senator, kennedy
topic 6: bond, moore, anderson, series, lucas, harry, james_bond, agent, filming, film
topic 7: government, police, people, said, attacks, group, violence, rights, members, protests
topic 8: species, animals, animal, study, evolution, research, human, change, natural, organisms
topic 9: west, song, album, hop, hip, music, track, rap, production, jay-z
topic 10: gay, media, people, sexual, sex, public, controversy, american, community, group",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: number, time, use, new, known, years, early, long, different, usually
topic 2: australia, australian, raaf, squadron, sydney, training, new_zealand, wing, war, air
topic 3: highway, route, road, state, north, east, south, west, miles, intersection
topic 4: harrison, beatles, album, morrison, guitar, pass, world, things, track, recording
topic 5: aircraft, air, radar, weapons, service, flight, system, squadron, missiles, missile
topic 6: time, later, years, career, american, born, life, california, year, early
topic 7: plants, plant, tree, leaves, trees, flowers, garden, flower, species, green
topic 8: emperor, byzantine, armenian, constantine, army, ottoman, city, bulgarian, constantinople, byzantines
topic 9: species, birds, bird, breeding, found, male, eggs, nest, males, range
topic 10: species, ants, spiders, prey, insects, bees, workers, males, larvae, females",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: song, number, video, single, chart, music, week, performed, weeks, peaked
topic 2: india, film, indian, tamil, telugu, hindi, hindu, million, mumbai, day
topic 3: virginia, war, indiana, lincoln, lee, union, confederate, taylor, kentucky, american
topic 4: castle, century, built, castles, tower, bailey, walls, wall, stone, south
topic 5: australia, australian, raaf, squadron, sydney, training, new_zealand, wing, war, air
topic 6: season, home, runs, games, baseball, game, hit, league, played, team
topic 7: time, new, began, later, despite, following, end, early, took, continued
topic 8: game, games, development, team, video, released, players, release, player, world
topic 9: language, english, word, words, languages, use, speakers, meaning, speech, spoken
topic 10: french, polish, russian, france, poland, war, russia, croatia, paris, romanian",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: series, manga, released, anime, japanese, volume, volumes, characters, published, japan
topic 2: game, player, players, games, gameplay, version, released, graphics, mode, release
topic 3: australia, test, innings, match, miller, runs, england, second, took, team
topic 4: species, birds, bird, breeding, found, male, eggs, nest, males, range
topic 5: ride, coaster, train, roller, riders, track, park, hill, feet, trains
topic 6: ship, aircraft, destroyer, war, april, ships, german, convoy, september, later
topic 7: fire, day, time, days, night, found, left, hours, later, feet
topic 8: pope, bishop, king, england, abbey, archbishop, church, canterbury, rome, diocese
topic 9: team, season, michigan, big, basketball, year, conference, high, points, game
topic 10: johnson, race, won, year, racing, horse, races, win, track, second",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: cap, stem, brown, species, mushroom, white, gills, hyphae, shaped, gill
topic 2: company, million, business, billion, bank, financial, companies, management, year, firm
topic 3: series, manga, released, anime, japanese, volume, volumes, characters, published, japan
topic 4: temple, wall, century, palace, built, tomb, ancient, site, stone, monastery
topic 5: virginia, war, indiana, lincoln, lee, union, confederate, taylor, kentucky, american
topic 6: oregon, wine, portland, beer, wales, welsh, alcohol, production, region, produced
topic 7: war, general, military, commander, officer, command, service, served, army, lieutenant
topic 8: film, films, production, director, released, scene, release, movie, scenes, script
topic 9: spanish, native, french, trade, territory, british, established, governor, region, indian
topic 10: time, later, years, career, american, born, life, california, year, early",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: ship, aircraft, destroyer, war, april, ships, german, convoy, september, later
topic 2: west, song, album, hop, hip, music, track, rap, production, jay-z
topic 3: war, general, military, commander, officer, command, service, served, army, lieutenant
topic 4: aircraft, squadron, air, fighter, flying, pilot, flight, wing, war, pilots
topic 5: episode, peter, fringe, olivia, walter, fox, universe, season, parallel, emma
topic 6: doctor, episode, series, amy, time, rose, adam, tardis, bbc, broadcast
topic 7: cap, stem, brown, species, mushroom, white, gills, hyphae, shaped, gill
topic 8: madonna, gaga, spears, video, song, like, dance, music, album, performance
topic 9: power, oil, construction, plant, site, station, million, water, pipeline, project
topic 10: match, wwe, raw, championship, episode, defeated, team, triple, smackdown, title",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: medical, hospital, health, care, treatment, patients, cancer, patient, disease, use
topic 2: ship, aircraft, destroyer, war, april, ships, german, convoy, september, later
topic 3: sam, dean, john, thompson, max, watson, collins, bobby, cox, morgan
topic 4: hurricane, storm, winds, florida, mph, damage, september, tropical, august, rainfall
topic 5: french, polish, russian, france, poland, war, russia, croatia, paris, romanian
topic 6: team, football, season, game, coach, teams, players, played, games, head
topic 7: court, trial, case, said, evidence, judge, investigation, charges, guilty, years
topic 8: number, time, use, new, known, years, early, long, different, usually
topic 9: earth, space, alien, planet, effects, science, world, human, aliens, team
topic 10: white, black, african, davis, american, racial, walker, americans, blacks, played",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: ships, guns, class, tons, long, turrets, design, war, gun, main
topic 2: india, film, indian, tamil, telugu, hindi, hindu, million, mumbai, day
topic 3: arab, israel, muslim, egypt, mosque, muhammad, syria, islamic, israeli, indonesian
topic 4: tournament, open, won, round, match, final, world, murray, chess, second
topic 5: horses, breed, horse, dog, breeds, dogs, breeding, known, arabian, century
topic 6: park, area, species, found, areas, forest, land, include, national, state
topic 7: games, olympic, olympics, contest, events, athletes, sports, winter, held, sport
topic 8: jackson, michael_jackson, world, jean, thriller, stop, music, song, don, version
topic 9: species, genus, found, fruit, fungus, described, known, spores, specimens, bodies
topic 10: species, ants, spiders, prey, insects, bees, workers, males, larvae, females",0
runs/outputs/k_selection/wikitext-labeled/vocab_15k/k-180/2972,"topic 1: water, river, lake, dam, fish, feet, basin, rivers, flow, flood
topic 2: species, animals, animal, study, evolution, research, human, change, natural, organisms
topic 3: tropical, storm, hurricane, season, depression, september, storms, october, august, damage
topic 4: arab, israel, muslim, egypt, mosque, muhammad, syria, islamic, israeli, indonesian
topic 5: war, unit, division, brigade, units, forces, training, operations, combat, support
topic 6: art, painting, work, artist, artists, painted, works, image, design, created
topic 7: castle, century, built, castles, tower, bailey, walls, wall, stone, south
topic 8: character, story, plot, death, father, find, help, tells, takes, time
topic 9: jack, character, season, grey, gwen, frank, ben, owen, anatomy, stevens
topic 10: tropical, storm, hurricane, depression, system, september, low, august, mph, winds",0
